order,coupon,currency,driver,fact_km,plan_km,plan_time,user,zone
61604984,,RUB,58984135,6.631,11.55129905530292,13.15,8834123,krasnogorsk
56153958,,RUB,56872166,4.769,4.915060453420676,11.8,26383000,moscow
331040,,RUB,10832805,1.839,1.8775048784068118,7.116666666666666,41194569,moscow
319578,,RUB,21292414,null,0.9713460646844226,4.816666666666666,07942467,moscow
63585312,,RUB,81028125,7.001,7.023882718428975,14.433333333333334,01360558,moscow
30632920,,RUB,01459241,23.526,17.961350517355,21.316666666666666,42645346,moscow
3244200,,RUB,04452599,null,7.510854731931025,13.05,5794070,moscow
05015511,,RUB,22643084,1.935,1.941282108586652,4.766666666666667,91321825,moscow
31633735,,RUB,89781544,13.403,13.000098607540691,18.233333333333334,50494252,moscow
70496189,,RUB,6775412,11.065,11.2487982548667,15.2,9251681,moscow
2702168,,RUB,68827832,24.694,21.51535792439459,31.133333333333333,2770338,krasnogorsk
27525018,,RUB,22383534,2.288,2.308699592464085,5.433333333333334,60715654,podolsk
74953368,,RUB,5362784,19.947,19.50833319055507,20.883333333333333,3733648,moscow
8332551,,RUB,98111392,14.892,10.84997067970378,13.966666666666667,88108626,moscow
45773171,,RUB,8350262,4.087,3.9920560611103304,7.916666666666667,91892810,himki
43533222,,RUB,0660086,33.054,33.3365412440534,57.766666666666666,0671618,moscow
77669045,,RUB,32152971,null,9.117350670286307,24.383333333333333,97756928,moscow
3545732,,RUB,23235860,11.038,11.054766906765291,25.4,67421697,moscow
81562557,,RUB,12700954,2.055,1.6526030691050453,5.6,62435843,serpukhov
00348682,,RUB,98111392,9.53,10.944489980624581,17.95,1824237,moscow
507846,,RUB,39634995,4.991,5.466375308282883,20.266666666666666,4370251,moscow
18729015,,RUB,65014768,null,2.16514814682546,5.883333333333334,7184358,moscow
21316425,,RUB,31907185,null,95.2413732133349,170.73333333333332,02283942,himki
58999302,,RUB,1996092,48.067,42.15145127936869,72.65,21459796,moscow
0978975,,RUB,46653344,null,9.964413808343696,8.7,47022764,pushkino
41848176,,RUB,54348592,null,5.566205434637315,10.05,79290209,moscow
71700197,,RUB,56829931,0.977,1.0670138332571262,3.8333333333333335,56047027,odincovo
88572502,,RUB,5993642,7.479,7.512363934814453,13.683333333333334,6556513,moscow
42308373,,RUB,54727714,8.627,8.308971331090731,19.416666666666668,74169404,moscow
7895119,,RUB,46395068,3.983,3.074860874254661,10.8,31469490,moscow
15528563,,RUB,3826114,4.862,4.335746281141736,8.25,93377673,nakhabino
35758621,,RUB,17721342,19.129,17.48217334371917,24.05,4755128,odincovo
54334309,,RUB,0990780,16.188,16.33344241826286,22.25,04958002,moscow
37521887,,RUB,68827832,1.439,1.4078653066640714,3.5833333333333335,15528229,moscow
25805731,,RUB,68130991,6.478,6.64395159305648,10.333333333333334,60476274,serpukhov
13721237,,RUB,94414125,19.39,10.628606674954328,27.65,95759668,moscow
8527072,,RUB,729088,34.988,35.212466733446064,56.35,03858531,moscow
51918002,,RUB,12700954,1.799,1.7486115839004228,5.4,34450237,serpukhov
77100463,,RUB,18264942,11.16,11.197590194426992,17.616666666666667,93783027,podolsk
18532063,,RUB,92121386,3.009,4.1036251280387495,9.066666666666666,71872,podolsk
36801792,,RUB,71032566,24.055,17.143838146609266,42.18333333333333,47730128,reutov
7239414,,RUB,90637045,3.226,3.1656314086181596,8.633333333333333,93987208,moscow
06601321,,RUB,48955393,6.64,6.669025593518047,16.85,52247001,moscow
7708234,,RUB,54348592,2.689,2.761201788215512,9.416666666666666,1397572,lyberci
02999539,,RUB,17144870,3.93,4.175091852039153,10.883333333333333,7694768,moscow
09668118,,RUB,06633550,12.755,12.869706553055726,30.616666666666667,77091402,moscow
33272750,,RUB,668817,null,13.80207050027742,19.116666666666667,82669713,mytishchi
0041796,,RUB,73632113,16.063,16.20658158274934,16.383333333333333,78700142,himki
30324530,,RUB,22880700,2.383,2.4917934931858707,4.65,23205445,pavlovskyposad
8283770,,RUB,56829931,5.38,5.274510735892402,14.65,76167128,odincovo
78731116,,RUB,93261902,15.358,15.31862472610366,20.45,07274366,moscow
60050791,,RUB,76028546,3.396,3.4259929385706402,13.433333333333334,87002599,lyberci
9039380,,RUB,98111392,13.251,13.160808103536253,42.15,96176523,moscow
7327841,,RUB,46395068,4.069,3.9263533574672196,12.15,55189144,moscow
80305590,,RUB,21631633,4.11,4.153471422778056,7.183333333333334,7155219,krasnogorsk
51670942,,RUB,17144870,1.756,1.7701662389022446,5.183333333333334,51652451,moscow
65819252,,RUB,12700954,2.519,3.3811544486289593,12.233333333333333,7935674,serpukhov
74159224,,RUB,18422661,null,3.717792850801637,13.016666666666667,33747515,moscow
56999046,,RUB,96261212,72.149,50.07737592936829,71.2,8770215,moscow
8089476,,RUB,89781544,10.582,10.61103020538342,13.15,83508324,moscow
35130018,,RUB,41522328,5.986,4.929044505236426,15.016666666666667,83073687,moscow
37228971,,RUB,65014768,7.931,7.9184695025145135,12.966666666666667,1925455,moscow
98879176,,RUB,56829931,2.089,2.578357975881873,6.233333333333333,91101300,odincovo
94932720,,RUB,25212755,2.654,2.680937940157493,9.15,85028157,moscow
5173495,,RUB,23235860,7.939,8.043655585105256,16.466666666666665,3500050,moscow
74878248,,RUB,22383534,81.456,82.08056170582644,133.3,5555448,podolsk
4293785,,RUB,33444546,null,0.9487363995592253,3.966666666666667,79278422,moscow
94263162,,RUB,18422661,12.345,5.696040619299555,12.95,8175218,moscow
30783072,,RUB,3826114,5.573,5.749648620983575,10.683333333333334,25383766,nakhabino
24547154,,RUB,90637045,2.06,2.1555422855157405,6.616666666666666,82796448,moscow
33881885,,RUB,12700954,3.248,3.325779077036571,7.9,6002674,serpukhov
66513233,,RUB,0660086,10.242,9.63568515329997,24.966666666666665,35374019,moscow
96494233,,RUB,41522328,2.743,2.7644229709788624,8.483333333333333,71119969,moscow
46589723,,RUB,18264942,null,5.14181156009179,10.816666666666666,69365587,podolsk
58562406,,RUB,96261212,41.462,41.601506069106556,37.8,6241304,moscow
06984338,,RUB,66397037,37.105,30.851500378564708,62.53333333333333,20470754,vko
98314905,,RUB,56872166,4.379,5.026491394949236,20.233333333333334,28874267,moscow
1521901,,RUB,2770778,2.377,2.4849259586058103,8.15,27790082,moscow
50738524,,RUB,3826114,8.858,9.174645516277172,19.383333333333333,5733198,nakhabino
42596152,,RUB,16238153,1.64,1.6885999708231683,5.5,51014135,podolsk
97489995,,RUB,46395068,26.064,5.43687425949059,20.216666666666665,5211599,moscow
24360190,,RUB,17144870,1.939,1.7358401722528178,5.55,44500372,moscow
26362979,,RUB,7433242,12.523,10.483707284440868,22.95,90145742,moscow
67447866,,RUB,68827832,2.383,2.5430177606171123,7.733333333333333,33118501,moscow
93152838,,RUB,75732898,24.572,22.786559983288075,56.2,32629363,moscow
9178005,,RUB,37772678,27.487,18.213803691113114,48.083333333333336,83384954,lyberci
4345243,,RUB,22880700,1.729,1.7155234144742595,4.316666666666666,42923229,pavlovskyposad
03334541,,RUB,54131153,null,1.1960809028310013,4.316666666666666,8956825,odincovo
93125128,,RUB,16238153,7.722,7.637745031739079,11.25,74424118,podolsk
03162107,,RUB,65014768,51.733,17.005571340476,43.8,1976999,moscow
13280373,,RUB,36098567,null,1.3750196437675684,6.233333333333333,17564528,moscow
61253455,,RUB,89781544,50.266,22.243725674813724,53.6,06170690,moscow
9857258,,RUB,54727714,1.923,1.9284762100494903,6.866666666666666,40490679,moscow
15209527,,RUB,21631633,2.665,3.0972538999622157,15.183333333333334,60219188,moscow
7598375,,RUB,22227102,30.425,29.7983533207955,40.916666666666664,95003014,moscow
48608664,,RUB,25212755,2.635,3.269894229545791,6.766666666666667,96486495,moscow
81217282,,RUB,47740386,21.712,21.021106859618456,45.06666666666667,891590,moscow
10570549,,RUB,75732898,null,28.568008199761973,57.5,91385451,moscow
83867509,,RUB,48955393,null,1.4341787960134524,3.1666666666666665,75392596,moscow
31972156,,RUB,2770778,2.995,3.1538168018288637,7.15,5962908,moscow
75577765,,RUB,18422661,14.109,12.705142412773554,23.683333333333334,36756490,moscow
9083004,,RUB,54348592,2.903,3.679082183897186,8.6,11451565,moscow
77400104,,RUB,23235860,1.706,1.7718618333262721,5.283333333333333,0692980,moscow
36801541,,RUB,93261902,15.64,15.523567486973754,30.383333333333333,47556273,moscow
49959711,,RUB,92121386,4.479,4.508253120736844,13.283333333333333,60147757,podolsk
22688489,,RUB,75732898,null,1.1690960318741923,2.9833333333333334,76859384,moscow
31903446,,RUB,40454339,40.209,42.79625859380016,64.65,19718482,moscow
2141490,,RUB,47740386,9.427,5.493654249911037,16.6,14343425,moscow
89907489,,RUB,12700954,1.404,1.468695162958797,3.283333333333333,60947237,serpukhov
7314740,,RUB,48955393,null,2.0364483606821766,7.066666666666666,72872915,moscow
16138942,,RUB,68827832,9.918,8.580500230145322,20.933333333333334,17925992,moscow
9143414,,RUB,75732898,5.86,5.895401963871414,12.816666666666666,6219374,moscow
08937160,,RUB,54131153,97.211,83.17418866456673,139.36666666666667,27737760,vko
17275185,,RUB,54727714,3.242,3.3862995986765374,10.833333333333334,97425044,moscow
60382201,,RUB,729088,18.873,11.44569015105932,18.75,90878459,moscow
37834530,,RUB,48955393,3.577,3.608526350974547,7.566666666666666,82745526,moscow
751650,,RUB,17144870,3.036,2.962948453273643,8.616666666666667,18609985,moscow
68012092,,RUB,2770778,14.713,9.966514030429565,26.183333333333334,32470798,moscow
50126703,,RUB,22227102,8.938,9.065591550058882,18.283333333333335,3027324,moscow
70500011,,RUB,25212755,38.856,37.570193695072135,61.3,09110840,krasnogorsk
94835378,,RUB,56872166,5.121,5.416134821438431,13.233333333333333,2592365,moscow
77099814,,RUB,92121386,4.701,4.244065292414625,8.6,49924758,podolsk
65633249,,RUB,36098567,null,3.6444542165919036,10.9,82680875,moscow
84266840,,RUB,3826114,3.121,3.0246478538378896,6.516666666666667,78794352,nakhabino
5994388,,RUB,5993642,3.22,3.239905515342387,11.133333333333333,3028709,moscow
52947692,,RUB,85962232,92.845,84.2539331117003,104.21666666666667,93111967,dme
72502628,,RUB,5993642,null,13.76908229375212,34.15,40720810,moscow
89537811,,RUB,782327,21.426,15.536577463277288,22.216666666666665,89304779,moscow
68337327,,RUB,54348592,null,2.292360968331784,7.616666666666666,07980388,lyberci
7236582,,RUB,18422661,22.48,14.225501914799752,38.55,24160833,moscow
43392866,,RUB,01459241,22.176,19.38929820428011,33.18333333333333,1748310,moscow
98853666,,RUB,54348592,4.41,4.399003868875916,10.35,67566670,lyberci
99996597,,RUB,12700954,1.867,2.7518527816151055,9.916666666666666,9514936,serpukhov
42969921,,RUB,52299060,3.073,2.3720689907192134,7.1,73350968,vidnoe
37813694,,RUB,52299060,2.061,2.023467762788837,6.316666666666666,18392824,vidnoe
76483734,,RUB,90637045,3.075,3.355703365847147,7.683333333333334,7097638,moscow
5735189,,RUB,90637045,1.728,1.6713129125201667,5.183333333333334,06623870,moscow
80884993,,RUB,54727714,2.711,2.726531123435106,6.55,43824202,moscow
5878142,,RUB,98111392,null,15.557186618076035,35.483333333333334,1842007,moscow
20292950,,RUB,83949882,9.133,9.153886362315136,20.116666666666667,5023763,moscow
02216507,,RUB,37772678,20.032,8.74918063112429,21.566666666666666,08327667,moscow
05229084,,RUB,92121386,1.8,1.8352468145013618,4.616666666666666,53743457,podolsk
82119926,,RUB,3826114,1.485,1.460913185752106,4.183333333333334,6544197,nakhabino
59883830,,RUB,41522328,48.013,42.166259092981115,64.2,53336178,moscow
72071196,,RUB,68827832,null,2.741937703555261,6.65,83110879,moscow
43517006,,RUB,68827832,7.106,7.148680474546782,11.666666666666666,96377580,moscow
80909476,,RUB,76028546,14.921,14.93208070686652,22.883333333333333,75954485,lyberci
65645904,,RUB,48955393,2.182,2.142092918537932,6.583333333333333,81256980,moscow
52300899,,RUB,98111392,null,12.889096339516202,33.28333333333333,59920675,moscow
56007309,,RUB,54727714,2.114,2.102950194134821,6.016666666666667,14256103,moscow
9991736,,RUB,74391989,17.675,16.675196498315962,39.233333333333334,19575735,moscow
49717341,,RUB,25212755,15.326,10.03152323876338,21.283333333333335,0547901,moscow
38400432,,RUB,18264942,10.385,10.732572438937758,17.216666666666665,95310227,podolsk
6423142,,RUB,12700954,1.974,1.9259622087005477,4.85,71603385,serpukhov
47636612,,RUB,98111392,2.675,3.0808541493820267,8.333333333333334,9131948,moscow
7308401,,RUB,17144870,6.078,6.126013058315019,9.916666666666666,38611102,moscow
40505289,,RUB,56872166,5.573,6.416882623736497,13.366666666666667,29775913,moscow
52479368,,RUB,36098567,null,2.032779478578332,6.1,24077205,moscow
12325190,,RUB,52299060,3.685,3.823538143601988,10.833333333333334,70030789,vidnoe
24618475,,RUB,5993642,10.106,10.22498763171267,15.233333333333333,24081480,moscow
56148073,,RUB,10832805,0.,3.8807705435164097,8.85,99251227,odincovo
06585817,,RUB,18422661,9.089,9.0662729486701,23.816666666666666,74497113,moscow
35831606,,RUB,76028546,4.484,4.462422553794104,11.75,30163807,moscow
60932521,,RUB,98111392,null,32.632514731927905,37.18333333333333,57298362,moscow
37684048,,RUB,22643084,1.369,1.384313773274374,4.366666666666666,37345216,moscow
43892402,,RUB,4121681,null,27.09037418616874,43.43333333333333,11023885,moscow
53928421,,RUB,66809212,null,6.930680830810735,12.566666666666666,0656845,krasnogorsk
61215024,,RUB,83844849,null,3.988267897070943,12.483333333333333,22884995,kotelniki
06769981,,RUB,67724939,4.962,4.881679670950179,9.75,0916413,narofominsk
74444648,,RUB,32231563,null,3.2940472599506068,8.383333333333333,99251227,moscow
78958572,,RUB,7433242,2.786,2.8054156045745753,6.6,67046950,moscow
0263436,,RUB,29119385,40.39,32.68981219064328,49.166666666666664,0165811,lyberci
12656038,,RUB,04452599,null,58.39900299136564,62.583333333333336,8959182,zvenigorod
38128743,,RUB,54131153,17.81,12.34057361411106,26.216666666666665,3938723,moscow
93597680,,RUB,36098567,null,1.5773130735794316,5.633333333333334,58991086,moscow
71054359,,RUB,56872166,8.428,2.8829601347293736,6.316666666666666,31547388,moscow
7918658,,RUB,76028546,null,5.480934782052614,11.633333333333333,59647335,moscow
3244903,,RUB,04452599,null,44.100774864211836,52.43333333333333,87977623,zvenigorod
17362825,,RUB,31907185,null,9.886872427805494,15.7,82184760,moscow
69835926,,RUB,6775412,26.316,26.346878883135236,31.7,89725549,lyberci
47060067,,RUB,97400578,5.801,4.8171640609581745,14.633333333333333,71414554,moscow
34582070,,RUB,76028546,16.564,1.4249350572326207,4.433333333333334,1888832,moscow
75717173,,RUB,9871171,null,5.074199772212302,11.883333333333333,15203243,moscow
4714341,,RUB,96011964,38.468,22.25021562516441,32.85,02990511,moscow
7126354,,RUB,3536466,3.142,3.1595878431633495,8.716666666666667,48511220,moscow
3099745,,RUB,82646235,8.02,5.882164285105426,13.733333333333333,5231305,moscow
72195221,,RUB,22643084,3.348,6.222588909982543,13.,45345614,moscow
20302147,,RUB,0069542,1.905,2.0612681697158712,6.383333333333334,03928214,balashiha
0435495,,RUB,9112469,2.734,1.9587841408060251,6.25,74549693,moscow
39835036,,RUB,28053409,16.302,13.486112867986066,16.816666666666666,81182870,moscow
47946045,,RUB,36865137,null,4.4317883597985785,10.683333333333334,58991086,lyberci
40196036,,RUB,5993642,18.127,18.230870266593584,26.566666666666666,8307076,odincovo
53681682,,RUB,75732898,null,16.86249501731461,21.116666666666667,49059094,aprelevka
86320968,,RUB,70380790,22.715,22.761428364750653,37.416666666666664,8778634,krasnogorsk
4967595,,RUB,46051150,2.848,4.159368259493284,9.283333333333333,33009306,moscow
15483072,,RUB,83844849,7.265,8.004258134561194,23.05,62762931,kotelniki
3629022,,RUB,56872166,8.172,3.780427535829062,8.95,35507123,moscow
06395159,,RUB,38907466,50.512,16.28035159662196,29.816666666666666,54560366,moscow
13769661,,RUB,89732334,0.,0.2798822919221901,5.6,99251227,moscow
06320690,,RUB,4121681,18.689,7.009813455955355,16.85,25094573,moscow
04053744,,RUB,05023189,27.197,23.94034651165747,38.71666666666667,18011819,balashiha
8865017,,RUB,83949882,58.113,55.110943784036806,59.81666666666667,63298986,moscow
34775959,,RUB,18422661,7.761,7.839450849235947,18.683333333333334,14729612,moscow
10976772,,RUB,67724939,3.36,3.4369335630974045,7.766666666666667,06173578,narofominsk
13620957,,RUB,20999223,null,5.505319896021394,10.066666666666666,14340288,moscow
33453457,,RUB,3536466,7.492,5.155437879509579,12.35,29348039,moscow
05345696,,RUB,17721342,3.936,3.3287421450921246,8.766666666666667,7413911,moscow
77738903,,RUB,41522328,7.619,7.977812361657854,12.566666666666666,47857779,moscow
9302129,,RUB,19523850,39.553,16.167572667139716,22.816666666666666,51283206,moscow
99091417,,RUB,82646235,4.118,4.2120405914066605,12.,7451539,moscow
39735216,,RUB,98111392,3.392,3.4180369976953573,14.466666666666667,8719079,himki
03490888,,RUB,20999223,null,0.3954461089497317,4.85,34447002,moscow
9967435,,RUB,18422661,11.205,11.41715897700998,22.716666666666665,51481381,moscow
62890414,,RUB,36098567,null,2.3771848882495634,6.3,93645772,moscow
03437284,,RUB,36098567,null,2.374366374628563,8.5,52691743,moscow
56504108,,RUB,81028125,4.115,4.122471169918136,10.266666666666667,55519239,moscow
34672661,,RUB,1794032,26.63,13.406440510433294,30.166666666666668,82680875,moscow
02888713,,RUB,19523850,null,7.766216256467378,17.4,8601768,moscow
88380559,,RUB,94708038,null,1.1632153217436711,3.75,08531153,moscow
24802239,,RUB,04452599,8.629,8.691655245015664,18.416666666666668,0880963,moscow
69040591,,RUB,75732898,42.785,42.211098851842124,55.78333333333333,73208075,lyberci
3378720,,RUB,20999223,1.839,1.9523602240434372,7.116666666666666,66634325,moscow
82998895,,RUB,7433242,7.854,7.819919101243004,13.566666666666666,71661468,moscow
96095104,,RUB,22383534,17.989,18.056523964181086,18.283333333333335,20470475,moscow
90115639,,RUB,94708038,null,0.6258338609128443,6.75,81481967,moscow
69236450,,RUB,74391989,2.442,2.4702087102553594,7.466666666666667,0178046,lyberci
60609182,,RUB,89781544,6.838,6.164686946855532,14.416666666666666,93771103,moscow
80340837,,RUB,81028125,138.537,141.07610636735527,139.23333333333332,6290277,podolsk
90110779,,RUB,16238153,87.259,87.31832946587879,95.08333333333333,7961989,klin
03618617,,RUB,36098567,null,2.3541969962905784,7.283333333333333,08531153,moscow
45004520,,RUB,6491296,21.959,22.287930788710064,34.36666666666667,02438938,moscow
13711255,,RUB,34460884,null,2.8123745990808584,7.833333333333333,77573379,moscow
64467948,,RUB,19523850,2.652,2.3519811149131096,7.266666666666667,31241729,moscow
73666922,,RUB,7433242,12.172,12.221830204129922,19.433333333333334,22813620,moscow
90209953,,RUB,28970907,null,8.275495938764962,42.86666666666667,62125446,moscow
43993333,,RUB,34460884,6.597,6.697154751201428,10.15,10732561,moscow
1837024,,RUB,56872166,4.17,3.069218924830139,6.166666666666667,2440353,moscow
7212157,,RUB,67724939,3.053,3.0780801233827493,6.35,4696484,narofominsk
9985020,,RUB,2233476,null,3.4546029582091573,9.616666666666667,02041571,moscow
92611880,,RUB,5374615,22.216,20.01692085814332,24.95,9269280,moscow
8785390,,RUB,89732334,null,6.784861019161677,16.066666666666666,95091529,moscow
76581463,,RUB,0635650,6.04,7.455359331575363,17.05,15314786,moscow
46735299,,RUB,22643084,6.408,6.761901581740265,16.416666666666668,52240057,moscow
72901152,,RUB,29119385,2.886,3.408024506219283,8.55,62125716,kotelniki
89356908,,RUB,89781544,9.069,9.146246886649095,18.516666666666666,77123248,moscow
83099774,,RUB,74391989,2.953,2.9905709913806473,6.816666666666666,03298093,moscow
99739638,,RUB,28053409,6.229,6.261100611890667,13.466666666666667,54006742,moscow
4080446,,RUB,04452599,null,55.22839782808223,61.55,78745257,zvenigorod
3916279,,RUB,75732898,44.081,39.44277574143022,49.9,38299617,vko
61673597,,RUB,28053409,4.369,3.8985516282007033,8.016666666666667,1532010,moscow
6705503,,RUB,02110926,15.268,8.395552397119143,21.233333333333334,94213223,moscow
92934986,,RUB,34460884,7.045,5.549161867864365,14.1,12522907,moscow
32105636,,RUB,20999223,43.3,43.92581868497698,67.03333333333333,88378534,svo
66040832,,RUB,2233476,103.351,90.22952612431989,106.16666666666667,5100262,obninsk
65845682,,RUB,56872166,null,1.4051248509027126,4.15,3867115,moscow
7388613,,RUB,19523850,16.836,12.755028299148087,20.516666666666666,61990501,moscow
09473013,,RUB,04452599,99.188,71.00672745530156,78.15,81284757,zvenigorod
85861093,,RUB,20999223,47.604,46.98650806926143,53.5,19186343,moscow
20349465,,RUB,34460884,19.591,11.758972638672121,21.9,12555775,moscow
42717316,,RUB,27318902,12.606,12.153427297971566,24.733333333333334,40060268,moscow
06821,,RUB,7433242,11.401,11.54792669397648,18.2,54221565,moscow
66697727,,RUB,6491296,5.257,5.311193847878033,9.583333333333334,58123516,moscow
13628725,,RUB,32722022,3.481,3.5176613321387507,8.733333333333333,07401856,balashiha
41887513,,RUB,393394,null,3.3989926764005656,8.666666666666666,99251227,moscow
7427649,,RUB,82646235,3.443,3.3814743348919207,9.816666666666666,59006958,moscow
55492678,,RUB,32231563,6.991,5.18496587208246,10.866666666666667,52404987,moscow
45143322,,RUB,74391989,null,0.5922177310227006,7.633333333333334,0916551,moscow
714407,,RUB,76028546,9.04,9.603336897191577,18.833333333333332,05754236,moscow
16957133,,RUB,67724939,2.805,3.2606895692820745,8.533333333333333,59235266,narofominsk
9976689,,RUB,67724939,5.076,5.164738291472865,11.316666666666666,22329664,narofominsk
8432837,,RUB,74391989,9.084,9.129334481230977,15.983333333333333,16851991,moscow
20959812,,RUB,6491296,null,75.30478597010342,64.61666666666666,96673086,moscow
32534766,,RUB,9112469,10.972,7.529233637609756,18.55,93727862,moscow
7936968,,RUB,86438608,42.082,59.05114668274596,80.95,203876,solnechnogorsk
1732019,,RUB,18422661,9.,8.889084893281243,20.35,24362585,himki
18102685,,RUB,81028125,3.495,3.4557117147891954,9.616666666666667,95864248,himki
99049240,,RUB,25212755,7.647,7.027698696859774,18.566666666666666,31084626,moscow
82704054,,RUB,76028546,null,4.749765320366954,12.216666666666667,33210515,moscow
48975089,,RUB,94708038,null,1.0926812796226997,4.616666666666666,39267606,moscow
62810685,,RUB,74391989,8.927,9.800018120071458,18.083333333333332,98976176,lyberci
79956198,,RUB,0635650,3.431,3.4556759280931093,6.583333333333333,04099961,mytishchi
83889146,,RUB,82646235,0.775,0.751667422528577,3.316666666666667,72182953,moscow
7257543,,RUB,66809212,null,4.168788519437521,6.766666666666667,99251227,moscow
65622840,,RUB,7633888,4.582,3.836629242435277,13.116666666666667,12076426,moscow
85089119,,RUB,54131153,10.038,9.50249268314873,17.116666666666667,09104897,moscow
3974807,,RUB,76028546,2.867,2.862457393081711,7.533333333333333,26963327,moscow
80488872,,RUB,36098567,null,1.759218653379053,7.733333333333333,8187930,moscow
13634824,,RUB,56872166,0.563,0.6950316523048815,3.8333333333333335,92672482,moscow
41538178,,RUB,82646235,1.988,1.9873098280915817,5.783333333333333,75636803,moscow
07987762,,RUB,81854651,18.132,18.158516517296697,22.2,94265569,moscow
21051416,,RUB,94708038,null,2.1748649644031977,6.75,08531153,moscow
86079914,,RUB,6383411,46.513,46.66722029079238,58.35,7013865,svo
96623752,,RUB,98111392,16.843,2.9179763876345834,9.833333333333334,14009766,himki
09751596,,RUB,729088,2.857,4.232181581307476,8.766666666666667,39654177,moscow
28563319,,RUB,25212755,3.192,3.9728760651147144,10.466666666666667,46391166,moscow
410361,,RUB,1011989,null,13.202150134752273,22.5,94037607,himki
81608821,,RUB,6775412,10.803,10.563873439177584,24.433333333333334,8883867,moscow
82462479,,RUB,729088,6.566,6.507944713796026,12.1,1802038,moscow
59455115,,RUB,56872166,6.518,4.119545178367355,11.133333333333333,75606976,moscow
58533590,,RUB,32722022,3.71,3.6973780406568904,10.15,35871785,balashiha
0566217,,RUB,19523850,2.222,1.9381051624456445,5.383333333333334,01399094,moscow
93887605,,RUB,10832805,null,0.7117038557138541,4.166666666666667,41194569,moscow
72873330,,RUB,97400578,14.166,13.828238212570358,28.433333333333334,1924094,moscow
1011213,,RUB,04452599,null,30.425884935306406,43.666666666666664,41052882,moscow
3891549,,RUB,2195293,null,2.9297084915853953,9.833333333333334,58848949,moscow
46479802,,RUB,10832805,3.162,2.7665309373385862,11.3,41194569,moscow
4265938,,RUB,07368533,null,2.4046360966233475,6.7,8738688,moscow
80666708,,RUB,28970907,null,2.0964443382248095,7.116666666666666,99251227,moscow
52566619,,RUB,6491296,2.594,3.290988301296849,8.866666666666667,8796940,moscow
51802841,,RUB,89781544,2.897,2.8769945710490736,6.616666666666666,60862065,moscow
94827709,,RUB,41522328,9.598,7.708220319660865,17.133333333333333,069172,moscow
41634872,,RUB,81028125,10.635,7.723767642306603,23.366666666666667,76852539,moscow
16778489,,RUB,75732898,null,24.18896298455725,38.55,96059784,lyberci
7830724,,RUB,9871171,null,3.4451645549161563,11.983333333333333,98375302,moscow
86231230,,RUB,98111392,null,15.680287089879823,20.583333333333332,79930287,himki
82121130,,RUB,25212755,2.605,2.614984630607052,7.55,12530612,moscow
96471801,,RUB,70380790,3.353,3.381232652556819,6.766666666666667,65024328,moscow
95592282,,RUB,7433242,2.333,2.3663538494748813,5.333333333333333,2436777,moscow
78907815,,RUB,67724939,3.959,4.022644531972145,8.3,87967696,narofominsk
92106605,,RUB,67724939,2.94,2.926561306548076,5.916666666666667,70722255,narofominsk
9473287,,RUB,19523850,26.229,21.643019255829614,32.516666666666666,11887104,moscow
13237018,,RUB,17721342,20.702,16.06683025499885,26.666666666666668,6790460,moscow
85948846,,RUB,22643084,7.594,7.767833221734235,17.066666666666666,47200475,moscow
5418219,,RUB,6383411,47.717,48.0586049490358,48.46666666666667,57219128,moscow
45128312,,RUB,96011964,null,23.874860344997465,27.483333333333334,64788675,moscow
2136100,,RUB,75732898,20.835,20.938839363937433,24.633333333333333,48299797,moscow
57644524,,RUB,3536466,15.22,15.675936891789908,19.166666666666668,7908183,moscow
70373764,,RUB,6491296,null,23.222486653739416,43.1,09819633,moscow
89460169,,RUB,28053409,14.368,14.283009526083116,16.316666666666666,8592222,moscow
13068653,,RUB,2195293,null,11.964839207892664,27.266666666666666,55109720,moscow
09664330,,RUB,29119385,1.847,1.9062062942982096,5.616666666666666,4458057,lyberci
07191310,,RUB,6491296,25.304,25.22824386282636,31.75,2457357,moscow
09989103,,RUB,02110926,63.77,48.444922640632456,59.38333333333333,27784751,moscow
68602137,,RUB,27318902,21.547,21.730683936582498,29.25,83841308,moscow
56037028,,RUB,74391989,18.093,18.16015955563716,27.233333333333334,58966164,moscow
25019733,,RUB,20999223,null,9.788625017951977,13.366666666666667,5993868,moscow
42153875,,RUB,98111392,4.38,4.3585178058943,9.383333333333333,1132333,moscow
72523751,,RUB,70380790,null,2.3894435430802154,6.95,57874384,moscow
1626023,,RUB,54131153,3.569,3.617225846707079,11.383333333333333,00713836,moscow
57556263,,RUB,76028546,3.969,3.911035407639945,10.533333333333333,7011963,moscow
58840239,,RUB,04452599,null,44.68286911097328,61.7,02141398,zvenigorod
30871449,,RUB,38907466,null,3.354801931187722,8.316666666666666,29050132,moscow
26825141,,RUB,89781544,2.67,2.6150081057737085,7.733333333333333,56690480,moscow
66509911,,RUB,96011964,16.107,3.5434535462264005,9.35,56057951,moscow
55515404,,RUB,82646235,6.575,6.067879101724469,15.116666666666667,93263103,moscow
84073674,,RUB,40371096,36.77,37.38772331224823,58.46666666666667,03707559,moscow
6038193,,RUB,5993642,2.224,5.121626872904723,11.066666666666666,43536942,moscow
2259873,,RUB,393394,null,3.477464732011451,8.866666666666667,99251227,moscow
13902624,,RUB,25212755,40.389,32.39555200279137,60.06666666666667,87257828,moscow
90343070,,RUB,81028125,6.085,6.599126727397043,8.8,52924312,podolsk
